iteration,variance,skewness,curtosis,entropy,prediction
1380,-0.18151343,1.9029086,3.9680116,-1.7645063,0.49090326
1380,-2.5757551,10.61399,2.4520574,-4.2105174,0.5062597
1380,1.3973467,0.6749278,4.369517,0.18296659,0.4471002
1380,1.5334244,8.079034,-0.6376399,0.097829424,0.47308058
1380,1.0494474,8.96142,-1.05838,-0.57148117,0.4999982
1380,2.7532914,0.4855188,4.1148853,0.37169337,0.44581047
1380,1.4224536,5.6804757,1.1921953,-0.9126167,0.47686616
1380,4.028269,-0.15957344,3.588699,0.91455066,0.43235102
1380,3.8940377,4.408731,-0.0018103598,0.035793874,0.4467277
1380,1.0216061,-0.2728929,5.6311398,-0.47906303,0.45789376
1380,2.8627985,-0.3803135,4.389249,0.24083504,0.44971618
1380,1.3736321,1.4369063,4.3706627,-0.37315294,0.4579145
1381,2.0045168,7.478494,-0.6876626,-0.20489907,0.47605345
1381,3.713723,0.6674552,2.8616958,1.0365248,0.42618826
1381,3.0693514,3.2335622,2.0847566,0.2606519,0.44307145
1381,3.0935674,9.740284,-2.755545,-0.17617871,0.48046184
1381,1.8828276,0.37944484,4.6893907,-0.24334988,0.4566518
1381,0.79087985,-2.5115232,6.7493143,0.58876354,0.43637338
1381,2.7267962,1.136595,4.0852733,0.68111205,0.43728265
1381,3.619266,4.7050185,0.21513502,0.44983095,0.43598524
1381,2.6051676,7.0586185,-0.6990911,0.11781113,0.45454383
1381,4.112878,11.939162,-4.2528358,1.1911504,0.45943707
1381,-0.5576652,12.477751,-3.6795647,-3.265779,0.59404737
1381,1.2136213,11.337668,-2.7678173,-0.06633029,0.5149005
1381,-2.100053,12.86433,-4.202033,-5.034873,0.643209
1381,4.7828045,-4.507004,7.2062073,1.6809006,0.41782
1381,2.8691766,8.356751,-1.8389921,0.11687571,0.47029898
1381,1.0592833,3.010877,3.8664298,-0.44915324,0.46010438
1382,2.741488,2.5719767,2.3919325,-0.7382184,0.46974292
1382,-0.7541293,12.753824,-4.052225,-2.901485,0.60103863
1382,-1.4285771,3.477321,4.8710876,-3.029913,0.4828277
1382,2.6116529,12.587001,-4.536435,0.96134126,0.4896458
1382,0.8150977,-0.87779695,4.891468,-0.89191955,0.4751049
1382,-1.2360935,10.77555,-0.21303031,-3.8518715,0.5616521
1382,-0.44931397,5.6611443,2.8161418,-2.1797454,0.48648643
1382,0.8148694,11.625004,-2.9118388,-0.7950847,0.5356767
1382,2.9613407,6.9625874,-0.7067231,0.40050942,0.44484106
1382,3.224042,-1.3890084,5.384985,0.39977458,0.44615176
1382,3.3943028,8.641063,-2.0997999,0.3316752,0.4612643
1382,-0.3764167,7.553603,1.5479255,-2.0547402,0.49326676
1382,1.8181623,7.576423,-0.65360934,-0.62293917,0.48733798
1382,3.2375596,11.888002,-4.1451793,1.1520948,0.47297063
1382,-0.98478097,-0.6081927,6.417468,-1.2379012,0.46593907
1382,1.9057693,8.241823,-0.9831353,-0.95793164,0.49184966
1383,1.7042888,7.356162,-0.19034567,-0.22801119,0.47409895
1383,2.1691053,9.481702,-1.4790225,0.0073226066,0.48605227
1383,4.0662737,8.722342,-1.9818532,1.1155812,0.4335914
1383,-0.38845822,11.866546,-2.6664143,-1.6874261,0.56685925
1383,1.0769682,12.652864,-4.4728436,-0.5015275,0.54854465
1383,0.416366,0.09958095,5.1601677,-0.17518888,0.45680723
1383,1.9899801,6.8576317,-0.07925036,-0.7294301,0.47921747
1383,2.2517827,5.5514655,0.8166126,-0.47573483,0.4671743
1383,1.3974279,7.9666753,-0.13628247,-0.87406826,0.48956487
1383,-1.9611155,6.0959334,4.613655,-2.6897795,0.4705396
1383,0.0070362277,9.877105,0.058695678,-1.4917235,0.5120711
1383,0.75712067,2.3331444,3.582538,-0.9137651,0.47406572
1383,3.2970974,-2.7865334,6.4232807,1.1047055,0.4291019
1383,2.9608676,2.6944754,2.4536417,0.3723187,0.44271985
1383,3.771445,1.2685461,2.6075172,0.6627966,0.4359472
1383,1.383628,5.3073926,0.8904405,-0.71000934,0.48035508
1384,4.160743,5.0436907,-0.32070094,0.84067065,0.42668003
1384,3.132862,-0.37394473,4.28258,0.7209469,0.44197845
1384,-1.5809691,11.0305805,-0.21481067,-2.7146735,0.55506766
1384,1.5380572,-1.6358335,6.2354693,-0.3025872,0.45650056
1384,1.7493223,5.4325967,1.7385737,-0.65756375,0.47332776
1384,3.947521,0.77796954,4.4810324,0.4300364,0.44632667
1384,0.40621,8.183719,1.1435753,-0.9704454,0.48521408
1384,2.5778372,4.3768463,2.4553504,0.4953479,0.44001564
1384,2.4330828,4.058194,2.058049,-0.14497133,0.4562442
1384,0.47767383,9.394497,-1.1572396,-1.1038724,0.5232812
1384,1.6528571,0.56208557,4.702119,-0.5975529,0.46548766
1384,0.68164015,12.475727,-4.0822067,-1.4315223,0.56048757
1384,1.8370906,0.8642568,4.4118896,-0.6690836,0.46720606
1384,0.36785054,-0.7909445,6.3944283,0.07718631,0.44735777
1384,3.4786735,9.243318,-2.0346086,0.28375646,0.46524364
1384,4.5435033,0.53812575,3.4126189,1.3556132,0.42141113
1385,0.888872,11.125415,-1.6681029,-0.93820375,0.5214851
1385,3.0946054,5.0978723,1.0108757,-0.5398574,0.46996078
1385,-1.3114973,12.623449,-3.4323454,-1.9937418,0.6003875
1385,1.5533489,2.1294394,3.5479207,-0.5348256,0.46522015
1385,1.7454072,6.3582683,0.4652812,-0.82769394,0.48152742
1385,1.841673,11.274887,-2.8028567,0.28303212,0.5026575
1385,1.7399167,9.205464,-1.7534498,-0.64717877,0.5033812
1385,4.206779,2.6838903,1.5469632,1.0055586,0.42207515
1385,0.68284076,11.97598,-3.0306218,-1.1001837,0.5458555
1385,0.5218958,8.857666,-0.36489153,-1.3009486,0.5119303
1385,3.954401,3.5497415,0.9093906,0.88587654,0.42507377
1385,4.2809834,-3.6022873,6.8753858,1.7324755,0.41943544
1385,0.22981708,12.0177555,-3.4516041,-1.359578,0.5631378
1385,1.1323744,9.769176,-1.5011227,-0.7180079,0.5127993
1385,1.0027144,6.400015,1.0336219,-0.75535023,0.47961965
1385,2.8524158,-0.11339394,4.442223,1.0777662,0.43302122
1386,4.9608393,-1.3833398,4.8968325,1.6788234,0.42579967
1386,-1.4251144,11.033949,1.4032182,-2.8290958,0.51888275
1386,0.07408856,0.9907265,4.8330445,-0.71891546,0.46972418
1386,2.9179702,-3.4944816,7.215151,0.9856989,0.4336157
1386,-1.4112705,10.301584,1.6130551,-2.5284479,0.50913644
1386,-0.48068622,12.812862,-4.0663705,-0.69926333,0.5830473
1386,-0.044201173,-2.334195,7.1656027,0.3887613,0.4457014
1386,3.6620796,-3.1602626,6.7122073,1.6026624,0.42222932
1386,2.7443242,-1.3163661,5.913013,0.7009098,0.44201624
1386,2.7255645,-3.0440795,6.8433075,1.0239569,0.43420717
1386,0.06531094,10.5232115,-1.1411077,-2.049456,0.5402132
1386,2.402992,12.362967,-4.2008886,0.07038863,0.50899833
1386,1.8469486,11.85207,-2.855685,0.4802668,0.50568724
1386,1.7674145,2.986497,3.4255643,-0.10860013,0.4562401
1386,2.011348,11.054953,-2.7090995,-0.6385278,0.5080455
1386,4.393723,-2.0232632,5.9124117,1.825098,0.42228973
1387,0.7210081,10.064694,-0.78391373,-0.36492658,0.5109727
1387,0.49260738,3.5340805,3.0694711,-1.0734754,0.48446217
1387,1.8083459,7.0687947,1.0723107,0.5623293,0.4533517
1387,-1.0980045,10.916264,-1.6392342,-2.7662737,0.57920057
1387,2.5856304,-2.8615463,6.907832,1.1967134,0.4327423
1387,-2.1014729,5.5534744,5.947728,-1.2988777,0.45885715
1387,1.5695517,10.852639,-2.639641,-1.007946,0.52171504
1387,1.0495219,-4.846709,7.899948,1.3147388,0.42809224
1387,-0.30002627,10.6054,-0.17991981,-2.5292742,0.5344401
1387,4.271962,-2.876276,6.1506553,1.348832,0.43082872
1387,-0.90652746,7.2245655,2.8727355,-2.1471043,0.48729637
1387,-0.37433195,-2.9556458,7.208079,-0.0147823095,0.45640188
1387,1.0174149,12.110319,-4.047203,-0.523031,0.54994905
1387,-0.96231866,10.151821,0.7879415,-3.5980427,0.5356342
1387,2.8305225,2.6652188,2.1203723,0.8799228,0.4327772
1387,1.0321374,9.129642,-0.17584525,-0.62985057,0.49894163
1388,4.0112967,1.8457336,2.1524298,0.59716296,0.44040996
1388,1.7012938,10.999307,-2.325859,0.5637258,0.50349915
1388,2.5108504,-0.04125764,4.0112705,0.70290583,0.44604012
1388,-1.143493,11.723492,-1.3482708,-2.9969356,0.57807964
1388,0.2643777,10.837565,-1.0861026,0.054858517,0.52039224
1388,2.5130787,11.198202,-3.3452592,0.001083752,0.5004959
1388,-0.30002627,12.160686,-2.686167,-3.0967753,0.57929885
1388,0.7699853,-2.7011373,5.9874253,0.18097383,0.4598156
1388,0.9334092,-0.24850672,4.899446,-0.9494411,0.4786035
1388,2.546329,8.037204,-1.1646934,0.16827227,0.47420058
1388,1.0369979,5.420898,1.3243252,-1.0523583,0.490371
1388,0.35389215,2.0021555,4.5896716,-0.08649554,0.45930254
1388,2.5101964,11.665727,-3.268974,0.40530026,0.49906573
1388,2.0745013,-3.9206831,7.4064384,1.708973,0.42354545
1388,3.2549949,10.966404,-3.2649693,0.055808686,0.48768312
1388,1.3867236,12.217259,-3.8540595,-0.10297484,0.53730845
1389,2.1585464,-1.7347568,6.4888988,0.8252651,0.4425985
1389,0.629354,12.179147,-3.4063103,-0.5422598,0.55445194
1389,-1.566632,12.429762,-2.0901923,-3.4952836,0.6018847
1389,0.80195594,9.136209,-0.6209234,-0.77387834,0.51239914
1389,1.2832495,4.0298867,2.626548,-1.0801322,0.48557684
1389,-0.16549976,2.517754,4.5769253,-1.2947724,0.48068628
1389,0.45880824,12.222683,-3.0638824,-2.1843994,0.5618708
1389,-1.3736473,12.602555,-2.895444,-3.4861963,0.6086979
1389,3.9556289,-1.3930652,5.209907,1.2989786,0.43665642
1389,0.029612888,9.172059,-0.28456798,-1.997048,0.5296525
1389,1.0400394,11.664586,-3.1698008,-1.6408484,0.5472579
1389,-0.65222883,8.624276,1.890112,-2.9357922,0.5066305
1389,1.2407581,4.9566035,1.3436958,-0.60844755,0.4815346
1389,4.268459,3.9252102,0.9001217,1.1037608,0.42289206
1389,-0.93692833,10.875784,0.69598377,-2.126473,0.52749395
1389,1.4606556,6.8719144,0.64775586,-0.9010086,0.4866905
1390,2.7524827,-3.6748054,7.034212,1.0729241,0.43780982
1390,-1.227823,-0.57511777,6.4927135,-0.6531528,0.46950725
1390,-0.6083791,7.2937818,3.1071486,-1.8927532,0.48718214
1390,2.334092,2.4849503,3.328435,0.46293402,0.44915628
1390,3.0406532,5.626405,-0.09861723,-0.3614202,0.464606
1390,-2.4319675,12.3386965,0.06566425,-3.4199257,0.5771157
1390,0.3424867,-2.6775465,6.9073386,0.4478795,0.45357665
1390,-0.7828461,11.388661,-0.6590301,-3.1941082,0.56193304
1390,1.6797438,2.7079673,3.003453,-0.10105451,0.46182644
1390,5.3094974,4.501478,-0.7256422,1.284902,0.41821143
1390,-1.2095494,-0.5885104,6.4686384,-0.18636802,0.46270305
1390,1.5059794,10.321334,-1.9111892,-1.0695941,0.51788056
1390,-1.3879213,5.976324,4.318967,-1.5374409,0.47717273
1390,1.3447633,5.6447897,1.0417997,-1.1629828,0.49387935
1390,3.197355,0.7947872,4.244452,0.5913017,0.45056304
1390,1.9454756,3.34753,2.8096828,-0.19096448,0.46342686
1391,-0.15453358,1.2602826,5.719086,-0.5559722,0.46742254
1391,2.7293622,-1.6586748,5.7144594,1.0727527,0.4423301
1391,3.8260949,-3.4678414,7.298254,1.6368927,0.4288689
1391,1.0410922,-1.4750087,6.4734597,0.81314725,0.44716778
1391,2.1089885,4.4604173,1.6138948,-0.06656988,0.46253642
1391,2.341607,7.509587,-0.14531314,0.22466646,0.46699485
1391,1.9137516,11.319369,-2.974775,-0.37444365,0.5197943
1391,2.655736,-6.2121677,8.641331,2.0918624,0.41574004
1391,2.9693575,-2.5985656,6.380978,1.0569766,0.44205844
1391,0.86631584,4.645726,2.5670288,-0.29696274,0.4725805
1391,1.831736,-2.409474,6.7508073,0.97918993,0.44243112
1391,2.5632455,-0.6664407,4.7938366,0.31266987,0.45719594
1391,1.0143818,12.691277,-4.233931,-0.6101013,0.5599826
1391,2.6145668,10.098201,-2.588117,0.07982705,0.49551305
1391,1.904871,7.5795,-0.15286513,-0.843577,0.49040797
1391,0.3315645,8.826725,-0.52599317,-1.4712132,0.5279812
1392,0.74413323,-3.63001,7.691373,1.0290067,0.44318494
1392,-2.1576526,2.1430464,6.827226,-0.8137546,0.46229586
1392,2.5153072,7.9594893,-0.9531055,0.37089723,0.47293416
1392,1.6938273,9.045169,-1.2374644,-1.3777461,0.5089487
1392,0.8071118,11.700773,-3.0682368,0.022476451,0.54789054
1392,3.0921614,8.685443,-1.5213116,-0.015868496,0.48102024
1392,3.1236358,-4.3169794,7.9108253,1.7716844,0.42715138
1392,-0.13862105,8.46619,0.97945935,-1.3624995,0.50801885
1392,0.6085701,2.6335883,3.945987,-0.56886995,0.47536173
1392,2.0012743,9.3993435,-1.2372802,0.11893369,0.49727792
1392,0.48756185,-5.773468,8.46231,1.7565374,0.43116426
1392,4.9813375,-1.4136218,5.3006063,1.9949744,0.42814544
1392,1.0967747,3.482757,2.6114964,-1.1235698,0.49103212
1392,0.41181618,3.9824665,2.844883,-1.4847311,0.49808806
1392,2.1048996,-4.3319674,8.024386,1.373402,0.43308347
1392,0.6076304,11.331227,-2.7211056,-2.541635,0.55907387
1393,0.057681415,7.0607915,1.5903194,-1.08522,0.49700314
1393,0.39502925,1.3568219,4.8341537,0.37295294,0.458859
1393,-0.0020197008,1.6979442,4.558847,-1.1545807,0.48738012
1393,2.8244052,8.481314,-1.2813535,0.25391844,0.48065147
1393,0.46984163,2.9549003,3.1782873,-0.7237222,0.48606855
1393,0.8696847,6.831291,1.439431,-0.7421777,0.4888032
1393,2.407184,-0.31535128,5.2382455,0.50218946,0.4549349
1393,2.2497168,9.082692,-1.6602554,-0.5941826,0.5006299
1393,1.4862207,3.293624,2.8063588,-0.16781926,0.46716067
1393,-0.17420784,7.9814267,2.3927743,-0.8765913,0.49087292
1393,4.236369,-1.9165422,5.2540207,1.3987857,0.4387403
1393,2.1206675,-1.4642425,6.1137667,0.35987085,0.45599896
1393,2.1278238,2.7435894,3.459041,0.31363904,0.455774
1393,3.028561,6.4928308,0.05544625,0.45970857,0.4522723
1393,3.2361948,8.428379,-1.4709741,0.9189174,0.45986143
1393,-0.1616319,1.8718594,5.082839,-0.613213,0.47318694
1394,2.6998684,-0.6995097,5.066966,0.49618235,0.45644063
1394,0.32027173,0.80308425,5.344067,0.0041666348,0.4659319
1394,2.9874911,-0.49668178,5.664111,1.2021116,0.4437496
1394,3.9990776,-2.4720902,6.1564403,1.6559783,0.43374413
1394,0.67768097,9.225462,0.11429608,-0.6055905,0.51317763
1394,2.917535,-5.304386,8.384286,1.8800638,0.42469448
1394,1.4011338,2.1644816,3.3671978,-0.8401205,0.48118854
1394,5.6414676,5.5012026,-1.8771776,1.498414,0.4140956
1394,2.4273505,-1.5540802,6.0213733,0.9726787,0.44676667
1394,-0.08604887,11.0745535,-1.2618048,-2.2980363,0.5575363
1394,0.36106247,6.3649235,2.4400086,-0.51225024,0.48381305
1394,1.397738,9.692337,-1.11801,-0.57048017,0.51533943
1394,-0.20826732,1.7147111,5.1097164,-1.0030268,0.480717
1394,1.9636893,3.0603075,3.2568183,0.45994455,0.45485574
1394,3.2152338,10.86272,-3.0741541,0.4235524,0.49364325
1394,3.5691109,2.0894814,3.635194,1.3596027,0.4341596
1395,-0.7694824,3.1022925,5.3023324,-0.15794002,0.46874237
1395,-0.13957286,-1.1609198,6.468877,0.19580188,0.46438676
1395,3.7122247,-4.2483873,7.532463,1.7086525,0.43014523
1395,1.5062395,-3.8892598,7.607774,1.5357449,0.43751857
1395,-2.043439,-2.1401148,7.545727,-0.23729326,0.47148338
1395,3.3545227,5.1464148,0.94875187,0.48172432,0.44824967
1395,1.4656336,4.144223,2.4544647,-0.5733663,0.4814686
1395,2.3327909,-3.4841723,6.9129605,1.405609,0.43857908
1395,2.2145748,5.8165617,0.37914318,-0.41456437,0.47817877
1395,1.1102536,2.7792141,4.3044357,-0.44668326,0.47810018
1395,0.61920696,7.7370462,1.6009195,-0.7644896,0.49560568
1395,-1.2488624,12.76279,-3.4224815,-3.563603,0.6181941
1395,2.5765042,6.9137125,0.24422608,0.546651,0.46133697
1395,3.293865,-2.8515046,7.019246,1.1987301,0.44357157
1395,-1.1803026,-3.029422,7.431367,0.13357723,0.46751258
1395,0.15441294,5.447157,3.0770218,-1.0692862,0.4913471
1396,-2.4578018,-1.258105,7.7021165,-0.86572015,0.4778762
1396,2.365453,0.433575,4.8150377,0.07229093,0.46721
1396,-0.5790942,-0.12123082,6.4072523,-0.33969915,0.47130767
1396,-0.6889042,10.385614,0.77765507,-1.9085568,0.53197455
1396,4.0268617,-0.02826561,4.861754,1.6254888,0.4373479
1396,1.6464043,10.756535,-2.250116,-0.8599731,0.525934
1396,3.8501756,-4.0111856,7.710396,2.049164,0.4294436
1396,1.3601278,1.2721148,3.994646,-0.15365754,0.47172144
1396,0.38709044,5.2183185,2.860013,-0.8258103,0.48985866
1396,3.9299607,-1.9808884,6.34319,1.5320222,0.44036674
1396,0.7203334,-1.3922507,6.6451807,0.1549201,0.46639425
1396,-0.19256605,12.156242,-1.7560046,-1.2790459,0.5634592
1396,1.6346141,-3.7017324,7.208888,1.3234882,0.44324568
1396,3.912237,-0.56783915,4.8446603,1.2635578,0.44533554
1396,1.975084,-3.209467,7.128281,0.939687,0.44881043
1396,3.2053938,4.0932107,1.8273685,0.57683975,0.44860652
1397,2.344249,10.485449,-2.4024208,-0.3927918,0.5124828
1397,1.2496192,-3.8362956,7.8290844,1.1177672,0.44945008
1397,1.730127,10.33359,-1.5407602,-0.7144462,0.51931566
1397,1.5062319,-2.2870138,6.604254,0.7508075,0.45743263
1397,1.4698027,-2.2202299,6.5174046,0.6939899,0.45848644
1397,2.836498,1.1690983,4.5505247,0.9865664,0.45199287
1397,0.8856555,-1.7197767,5.689477,0.12885228,0.471027
1397,0.1314348,-0.18302836,5.300493,-0.47313046,0.48165038
1397,3.6540341,2.7453437,1.599834,0.72630507,0.44512656
1397,2.4499662,-1.5537766,6.275973,0.8291087,0.4549417
1397,3.1981292,1.3977882,3.3716042,0.43831685,0.461434
1397,3.9020183,2.6792889,1.9287686,0.88668346,0.44186735
1397,1.7606857,-3.7638514,7.4865375,1.4864867,0.44310609
1397,-1.1359956,7.765832,3.4727185,-2.103629,0.49800363
1397,2.9040248,5.5543513,1.0456669,0.39669958,0.45900276
1397,3.494366,6.580925,-0.74787927,0.56823087,0.45328984
1398,3.3616147,5.0578012,1.1027029,0.4474593,0.4567214
1398,-0.71242434,7.229508,2.9344077,-2.2056336,0.501361
1398,2.743944,1.1479645,3.8135266,0.5574175,0.4614662
1398,1.197011,1.9139861,4.854003,-0.020614745,0.47373497
1398,2.8014278,-4.163834,7.8518147,1.7716428,0.4401974
1398,2.477954,12.290658,-3.7172995,0.5649346,0.52299386
1398,0.9177523,7.6288066,2.1733804,-0.5611542,0.4950765
1398,-0.955117,-0.8825731,6.239154,-1.0801263,0.48976097
1398,4.0677238,8.832716,-2.1238947,0.99875015,0.46165588
1398,-0.4615386,11.8726015,-1.032482,-2.134782,0.5620213
1398,-0.0071080932,11.494318,-1.3639952,-1.6034367,0.5552393
1398,-1.7480927,12.151267,-0.62270725,-4.4372005,0.58819187
1398,0.103796646,10.640374,-0.20461935,-2.3749008,0.53961515
1398,3.4359472,12.234862,-3.4625962,1.2461624,0.50013894
1398,2.442778,1.6821289,3.6692257,-0.023157485,0.4712949
1398,1.3512402,12.605651,-4.084666,-0.9417832,0.55922115
1399,3.7534077,8.637355,-1.5465921,0.43306226,0.47332048
1399,2.0471427,6.923827,0.83141613,-0.028843084,0.48334637
1399,-0.9278868,7.411434,3.2019672,-1.6802605,0.49927104
1399,2.0420458,3.9126997,3.2122061,-0.2689562,0.48246232
1399,2.5610056,4.092647,2.1474295,-0.6148021,0.4866407
1399,1.0836263,6.468173,1.8924153,0.14601593,0.4821415
1399,0.37755305,-1.424269,6.366725,0.35536286,0.4715027
1399,3.0917106,3.1389818,1.2156842,-0.42294857,0.475232
1399,1.3102663,-1.3503445,6.0858574,0.17599258,0.47262654
1399,4.3355336,2.1926095,3.292548,1.8232596,0.4327123
1399,0.8893749,4.6912518,2.3769343,-0.73425776,0.49266204
1399,2.7434683,-4.4319344,7.5317526,1.6175704,0.44408107
1399,2.2219965,5.0309563,1.0606784,-0.64159393,0.48690197
1399,-2.7891428,4.313442,6.7008567,-2.3025174,0.48275003
1399,3.8885527,4.662982,0.016052768,0.11953644,0.4589892
1399,3.6098056,-1.3169385,5.5455694,1.0447364,0.45761663
1400,2.916168,11.014616,-2.7581732,0.43145952,0.508226
1400,1.6534889,0.4986356,5.0751376,0.9278704,0.46274644
1400,3.9028764,5.364172,-0.42762035,0.464328,0.45391554
1400,1.976652,-3.5621507,7.470148,1.0502323,0.4578559
1400,3.550426,9.397505,-2.014809,0.46238798,0.48608539
1400,1.9562548,1.1936654,4.2014294,0.2581662,0.47191426
1400,4.063622,-5.9079447,8.424577,2.2079115,0.43490365
1400,3.9295323,2.5177543,3.0531979,1.1289611,0.45006254
1400,-0.7011542,1.3698758,5.6677527,-0.21234046,0.4790281
1400,3.3140006,7.2212954,-0.0037366224,0.41003895,0.4691929
1400,-0.24499682,5.7351027,3.2590818,-1.796453,0.5008239
1400,2.6125934,4.883421,0.9184837,-0.25391415,0.47750005
1400,5.030264,-0.12836696,3.9782686,1.6373627,0.4449814
1400,3.011773,-1.7444456,5.4092393,0.6096505,0.46581572
1400,5.2127714,1.8333436,0.64923984,1.1957587,0.43645552
1400,4.6704893,-2.1683543,5.6984563,1.6914328,0.4514546
1401,-0.28246722,1.990475,4.754569,-1.0117798,0.49569595
1401,1.2651883,5.9597244,1.6312928,-0.13818511,0.48786873
1401,3.0276666,-2.260392,6.4427476,1.1977317,0.46019876
1401,3.6597865,0.0030931535,4.515752,0.90295726,0.4645056
1401,-2.1812742,8.516629,4.2395477,-2.5759203,0.49936184
1401,1.436676,10.197752,-1.1340302,-0.03815499,0.5227528
1401,0.29159558,1.930282,5.02838,-0.27771652,0.4843824
1401,2.64524,2.9954345,2.5134423,0.077850014,0.47203162
1401,1.9681848,10.162981,-1.1269139,0.2284206,0.51306754
1401,2.9544237,6.6123357,0.3691539,-0.004031879,0.4781803
1401,-0.5943883,-0.36042085,6.6692533,0.38459682,0.47317943
1401,-1.1694791,-0.20612803,6.658555,0.072576076,0.47786063
1401,-0.87198913,-5.662113,8.508798,1.7541871,0.4610474
1401,2.1114054,9.787103,-1.4246876,-0.50100327,0.5124765
1401,5.569418,-3.9438987,7.225188,2.1030612,0.4519731
1401,5.0909853,2.1524405,1.860527,1.431489,0.43847165
1402,2.426917,11.397077,-2.6932437,0.6445114,0.5204434
1402,1.6749022,7.7900934,0.52785355,-0.15644446,0.49513853
1402,-0.07418037,5.519353,3.0353544,-1.4294626,0.5018689
1402,-0.6814289,8.853489,1.8113399,-1.3621957,0.5123126
1402,3.1919186,-2.0628684,6.6745057,1.5278981,0.45865986
1402,5.42827,-3.9282515,6.8217463,2.1694322,0.45307332
1402,2.6234536,0.11443901,4.760478,0.8188581,0.46800742
1402,1.3414935,4.87139,1.8557839,-1.0360585,0.5007514
1402,0.2737232,8.063836,1.3082554,-2.3228607,0.51320463
1402,1.0101483,6.635456,1.9433341,-0.34668902,0.49507242
1402,1.9999297,-2.0950181,6.667642,0.5109885,0.47312403
1402,2.3885083,10.984432,-1.9343802,0.7870712,0.51469904
1402,-0.1797727,0.5858916,5.7420297,-0.24553111,0.48407626
1402,3.6045601,0.7797108,3.7711217,1.4950588,0.45452037
1402,2.0794837,3.2607007,2.7907755,-0.00049669214,0.4785826
1402,4.5424514,7.9742994,-1.9287251,0.67754537,0.46082288
1403,2.6176608,8.70309,-0.27464136,0.4211968,0.48870617
1403,2.6972928,5.213235,0.9297922,-0.09535875,0.4798491
1403,-2.2230473,9.787089,4.1357117,-3.1045978,0.50369173
1403,2.407174,8.924853,-0.4372839,0.5969535,0.49339077
1403,1.4551535,6.5911517,0.78035045,-1.0189911,0.501977
1403,4.4259124,8.402435,-2.2241886,0.44627938,0.4703082
1403,1.4175576,11.963538,-2.989717,-0.5682454,0.54407245
1403,0.021471854,2.5655198,4.564415,-0.35953137,0.49064985
1403,3.5379047,4.7343316,1.046928,0.6188369,0.4605699
1403,2.0952182,3.4018683,2.5687761,0.047178514,0.4791526
1403,0.75033724,9.372389,-0.1609459,-0.37331435,0.5237027
1403,4.6184306,11.184878,-3.8858175,0.65739256,0.48519826
1403,5.0038376,-0.8332672,4.516238,1.3709012,0.46257776
1403,4.3191757,-0.29362163,4.507522,1.2677466,0.46315512
1403,2.7683315,-2.0452414,5.8002505,1.1609977,0.46596506
1403,0.084496886,-4.1988,8.112169,1.6306827,0.46549106
1404,-0.64631045,9.711501,1.2613448,-2.3261125,0.52470136
1404,3.9226227,1.2319534,4.1101346,1.3329761,0.46312648
1404,1.0651213,-1.9345688,6.4744625,0.4669946,0.48118135
1404,2.380743,5.0672565,1.9434683,0.26253617,0.48057154
1404,-0.042099196,3.673388,3.9209158,-1.6703604,0.50684047
1404,3.4151003,12.067476,-3.573066,0.468911,0.51060313
1404,2.633563,0.16960914,4.0516753,0.9011808,0.46961102
1404,3.1799376,11.716853,-3.141719,-0.13402425,0.51189363
1404,1.9217829,-1.0958956,5.5528827,1.2105057,0.46977305
1404,2.3194175,-0.5495678,5.9240236,1.455827,0.46600324
1404,1.1739379,2.4938684,4.4645314,-0.47439626,0.49584457
1404,3.0880902,-0.6604589,5.920071,1.1559381,0.46960208
1404,0.6943113,-2.3065908,6.8630433,0.8655556,0.47727123
1404,1.1054276,7.155246,1.2132968,-0.40692174,0.49892384
1404,3.322662,5.139703,2.2881036,0.15769522,0.4855103
1404,-0.63885456,10.166015,1.3983399,-2.8794436,0.5261001
1405,0.1208633,-2.952239,7.4146924,1.2079103,0.47820103
1405,3.5498164,7.1926703,-0.88939744,0.2137846,0.4758454
1405,2.7907627,0.037527412,4.4196243,0.98192114,0.47192752
1405,3.2679713,8.068476,-1.0349903,0.37199914,0.48403907
1405,3.7670124,11.253645,-3.1323426,1.1278186,0.49578342
1405,1.2000664,3.2811518,2.8029537,-0.704357,0.49765778
1405,2.2321794,10.193975,-1.6543487,-0.23609465,0.51449066
1405,1.1529844,-1.9127576,6.654127,0.76144195,0.48116267
1405,3.1657329,7.383151,-0.6723097,0.063183546,0.48320624
1405,0.62649494,6.654754,1.712827,-0.9256944,0.50594807
1405,2.0472577,-4.9359374,7.9885116,1.5403421,0.465042
1405,4.971526,4.51521,0.7506749,1.7651329,0.43809244
1405,1.8859589,-2.7357142,7.452135,1.6478254,0.4681182
1405,-1.3515284,7.3203163,4.319612,-2.2794173,0.50306505
1405,3.366352,8.510812,-1.9912722,-0.20313509,0.49025464
1405,1.9422851,4.177596,1.8934902,-0.6182316,0.49467093
1406,2.6904008,7.9232507,-0.046876952,0.6219857,0.48367262
1406,3.4595675,0.7113349,3.423485,1.0976708,0.46976906
1406,3.104564,0.0076281717,4.8052845,1.0679482,0.47474676
1406,3.997023,-0.8747164,3.9704847,0.8860771,0.47558588
1406,-0.33760643,5.765831,3.91028,-0.4506483,0.49976444
1406,0.85132474,12.25067,-2.9707417,-1.6433872,0.5535257
1406,1.1554235,1.940284,4.4591274,-0.7463586,0.5026429
1406,1.4019375,2.3664453,3.8286095,-0.46014178,0.4963563
